,0
20266,MARCH11
20267,VLDLR-AS1
20268,BMS1P6
20269,TMEM40
20270,LOC101929662
20271,LINC01377
20272,OSM
20273,SPATA31A5
20274,PMS2P3
20275,TRNAU1AP
20276,LOC102723582
20277,SNORA64
20278,KCNJ13
20279,FAM180B
20280,CYCSP52
20281,CAB39L
20282,LINC01526
20283,DNAL1
20284,DDX11L16
20285,MYF6
20286,LOC101927630
20287,SH3GL2
20288,ITGB1BP2
20289,LOC101928618
20290,FUT9
20291,FUT4
20292,OR10T2
20293,GDF9
20294,LOC101928272
20295,CHD2
20296,TRABD2A
20297,EVX1-AS
20298,HSPE1-MOB4
20299,LINC01276
20300,LRRC72
20301,MIR4516
20302,IL22
20303,LINC01219
20304,OR5D14
20305,C22orf34
20306,ZBTB12
20307,TMED11P
20308,C10orf76
20309,CHAD
20310,LRRC4C
20311,MIR2909
20312,C3orf84
20313,NMUR2
20314,BTN1A1
20315,C12orf54
20316,FLNB
20317,CNTFR
20318,PRSS3
20319,SULT1C2P1
20320,LOC101929371
20321,IL12RB2
20322,LINC01002
20323,PAGE1
20324,IFNG-AS1
20325,COX10-AS1
20326,LINC00376
20327,IFITM5
20328,C9orf62
20329,BRPF3
20330,MIR1226
20331,TSL
20332,GJB4
20333,SNORD79
20334,PICK1
20335,ADAM18
20336,MUC19
20337,LOC102724467
20338,CDYL2
20339,ZFP90
20340,WDR48
20341,LOC103352541
20342,CEP250
20343,PSIP1
20344,MIR1255A
20345,LOC101929164
20346,OTP
20347,LOC101928327
20348,CTAGE10P
20349,CHST5
20350,NPIPB8
20351,BTBD18
20352,AGO1
20353,FER
20354,TJAP1
20355,ZNF714
20356,RUNX1-IT1
20357,SKAP2
20358,SLC16A8
20359,CELF6
20360,LINC01215
20361,POTEH
20362,SLCO2B1
20363,MIR28
20364,MIR466
20365,ELK2AP
20366,SNORA22
20367,GAS6
20368,GCSAML-AS1
20369,KRT23
20370,LOC100506274
20371,OR1S1
20372,AQP10
20373,LINC01176
20374,ARMC10
20375,ADGB
20376,ZBTB33
20377,NPTN-IT1
20378,ACRBP
20379,LINC00482
20380,SEMA3F
20381,ZNF551
20382,KRTAP24-1
20383,TREH
20384,NODAL
20385,OR7E47P
20386,WDR92
20387,LURAP1L-AS1
20388,TRPM1
20389,GPR62
20390,LINC01348
20391,CELA2A
20392,FAM27C
20393,LOC642943
20394,FOXI1
20395,MIR1207
20396,MCEMP1
20397,009911_XLOC_009911
20398,FLJ46284
20399,DNAJC27
20400,ADCK3
20401,SNORD85
20402,CD93
20403,FGG
20404,TPTE2P5
20405,LOC100294362
20406,RPS3
20407,IL21-AS1
20408,LINC01017
20409,C14orf177
20410,AMIGO3
20411,TMEM211
20412,ODAM
20413,TMEM41A
20414,APOC4
20415,MRS2P2
20416,FAM25A
20417,TBC1D3L
20418,SNORA63
20419,LINC01284
20420,MXI1
20421,LANCL1-AS1
20422,CLDN15
20423,LINC00337
20424,LOC101928858
20425,CEP120
20426,C17orf107
20427,GALR3
20428,DIP2A-IT1
20429,PGA3
20430,LINC00628
20431,FAM124B
20432,LINC00375
20433,MMP27
20434,PLA2G10
20435,C20orf78
20436,RNY1
20437,LOC100131564
20438,WNT4
20439,ZNF496
20440,PLAC1
20441,DEFB124
20442,MIR181A2
20443,ADGRF4
20444,DHRS7C
20445,SCAPER
20446,SULT1C2
20447,SNORD9
20448,C2CD4A
20449,F9
20450,ARVCF
20451,ZNF366
20452,C21orf91-OT1
20453,SDR16C5
20454,ACOT7
20455,WASH7P
20456,LOC729867
20457,ZNF189
20458,MIR5188
20459,GDF3
20460,LINC00603
20461,PLEKHM1P
20462,SNORD114-20
20463,PIPSL
20464,CCDC138
20465,PLK5
20466,ZNF780A
20467,DCTN5
20468,LINC00176
20469,KCNA10
20470,FAM133DP
20471,CYP4F11
20472,MIR3666
20473,TMEM125
20474,GOLGA6B
20475,FCMR
20476,BHLHE23
20477,DEFA5
20478,KIRREL3-AS3
20479,TSC22D1-AS1
20480,B3GNT3
20481,PDILT
20482,MIR4311
20483,RASGRF2-AS1
20484,CEP126
20485,CPB2
20486,LRRC14B
20487,KDM5C
20488,LOC100147773
20489,EVI5L
20490,MIR1200
20491,BMPR2
20492,ARSA
20493,MRGPRX4
20494,IGBP1P1
20495,C5orf66
20496,LOC101927523
20497,DDX5
20498,LAMC3
20499,SPAG6
20500,PCAT5
20501,RAC2
20502,TNFSF9
20503,MIR3689B
20504,ZFX-AS1
20505,SSTR5-AS1
20506,TGFA
20507,PKD2L1
20508,MIR4706
20509,SLC45A2
20510,RN7SL2
20511,C11orf57
20512,MMP13
20513,LINC01143
20514,MAPK7
20515,CNTLN
20516,TJP3
20517,RAI1-AS1
20518,ZNF836
20519,CTAGE6
20520,CDH19
20521,HCG2040054
20522,POLR2A
20523,CADPS
20524,RLTPR
20525,SATL1
20526,LINC01237
20527,ZNF789
20528,TMEM257
20529,CTD-2194D22.4
20530,MIR632
20531,LINC00693
20532,LINC01121
20533,AKAP4
20534,RAET1E
20535,GPCPD1
20536,MIR548D2
20537,SNORD18C
20538,PCDHB12
20539,CTXN3
20540,CLPSL1
20541,CXCR1
20542,FAM177B
20543,GON4L
20544,PGAM2
20545,KLHL17
20546,RBMY1A3P
20547,MYL1
20548,MIRLET7A2
20549,LINC01020
20550,ZP4
20551,WDR5B
20552,PLG
20553,LINC00470
20554,PAK6
20555,LOC284661
20556,CITED4
20557,PRC1-AS1
20558,CSMD2
20559,GATAD1
20560,GTF2IRD2B
20561,ELANE
20562,CNPY1
20563,PABPC5
20564,RTCA
20565,SPIN4
20566,MIR3936
20567,LOC102467079
20568,FLJ10038
20569,JRKL-AS1
20570,OR6C3
20571,TRIM64
20572,USP51
20573,SNORD56B
20574,CCR3
20575,LOC100507006
20576,PCAT14
20577,MYH16
20578,GZMM
20579,LOC101927766
20580,NPFFR1
20581,KLK15
20582,MIR6511B1
20583,DEFB128
20584,CPA3
20585,LOC654841
20586,CSAG4
20587,USP17L17
20588,MIR6848
20589,OR5W2
20590,SH3D21
20591,HELT
20592,LILRP2
20593,LOC100996455
20594,SLC24A5
20595,TMPO
20596,CXCR3
20597,ODF3
20598,SCIMP
20599,ZBTB46-AS1
20600,LMNTD1
20601,UMODL1
20602,LOC100507639
20603,VWA5B1
20604,LINC00163
20605,LINC00935
20606,MIR5002
20607,MIR5692A2
20608,CDRT1
20609,CGB7
20610,PLXDC1
20611,SERPINA6
20612,LOC101927305
20613,FAM120B
20614,ATP4B
20615,LOC101929207
20616,LILRA6
20617,PHYHD1
20618,MIR4753
20619,KCNK13
20620,CRAMP1L
20621,LOC100996583
20622,ZADH2
20623,TBC1D22A
20624,PYDC2
20625,LOC101928622
20626,TMEM139
20627,SPP2
20628,LOC100507250
20629,SHC2
20630,LOC100130849
20631,DEFA1
20632,DEFA1B
20633,ARL14
20634,SERINC5
20635,TTC22
20636,LCN9
20637,HMHB1
20638,GABRD
20639,PPP2R2D
20640,FLJ42969
20641,SNORD18B
20642,GTF2IRD1
20643,AATBC
20644,NDUFAF7
20645,RBM4
20646,SEPT14
20647,SNORD80
20648,LRRC37A11P
20649,FLRT2
20650,OXSR1
20651,SRRM2
20652,PRLHR
20653,LOC101928128
20654,MIR3134
20655,LINC00888
20656,CASP10
20657,SNORD33
20658,TPRX1
20659,CPEB1-AS1
20660,LOC100506188
20661,LOC286114
20662,OPA1-AS1
20663,MIR202HG
20664,PRPF38B
20665,KRTAP12-1
20666,LINC00174
20667,P4HA2
20668,MIR95
20669,C11orf63
20670,LINC01423
20671,ZNF99
20672,FLJ37505
20673,RMND1
20674,PLEKHA5
20675,SP2-AS1
20676,KCNT2
20677,GPR15
20678,SRRM1
20679,GPATCH8
20680,MIR3660
20681,IL2
20682,LOC101928834
20683,NPBWR2
20684,WFDC11
20685,PCDHB18P
20686,LOC101927460
20687,LINC01225
20688,TEX10
20689,RNU11
20690,LINC01048
20691,REG4
20692,IL24
20693,C11orf85
20694,NECAP1
20695,MIR3940
20696,WDR59
20697,LINC00200
20698,RMDN2-AS1
20699,LOC100996324
20700,ATF4
20701,ZNF44
20702,DCHS1
20703,ZKSCAN8
20704,LOC100128164
20705,ZNF395
20706,ADAM29
20707,DIP2A
20708,SLC22A8
20709,DNAH17
20710,KRT85
20711,ZMIZ2
20712,RIPK3
20713,CCAR1
20714,MIR3978
20715,ASIC5
20716,PARD6A
20717,BIVM
20718,ULK2
20719,MIR548AD
20720,CD14
20721,RND1
20722,TYR
20723,SNORD121B
20724,PRSS22
20725,LOC101928844
20726,MIR548I3
20727,OSBPL8
20728,LINC00692
20729,GAS5
20730,RGPD3
20731,SULF2
20732,MIR4274
20733,LOC100289561
20734,GNGT1
20735,GOLGA6L9
20736,USP33
20737,MIR5688
20738,USP37
20739,MIR6126
20740,PGF
20741,CCNI2
20742,SKOR1
20743,KCNIP2
20744,ST3GAL5-AS1
20745,FLJ25758
20746,CATSPER4
20747,LPAR3
20748,DIRC1
20749,GJA10
20750,CXXC1P1
20751,PHOSPHO2-KLHL23
20752,OR2A12
20753,LOC101929983
20754,ZZEF1
20755,C4orf46
20756,GCM1
20757,LINC00583
20758,ZNF461
20759,PTPRC
20760,H19
20761,MARCKS
20762,C17orf102
20763,GCLM
20764,TRIM49D1
20765,LOC100288069
20766,CACNA1C-AS1
20767,BLOC1S6
20768,SUGT1P1
20769,SMARCA5
20770,ARX
20771,ADGRA1-AS1
20772,MIR222
20773,MIR3618
20774,PHYHIP
20775,ORM2
20776,SON
20777,CH17-360D5.1
20778,LINC00408
20779,FCAMR
20780,LOC284933
20781,PANX1
20782,ARHGAP40
20783,PROK1
20784,LIPI
20785,DIP2C
20786,MIR646HG
20787,CRYBA2
20788,SNORD24
20789,RBMY2FP
20790,GIMAP1
20791,TRIM40
20792,LIPM
20793,CKMT2
20794,FOXE1
20795,LOC101929529
20796,GLYATL1
20797,POU1F1
20798,ICE1
20799,ARMCX4
20800,UBE2Q1-AS1
20801,BDP1
20802,CCDC172
20803,SYF2
20804,LOC101929353
20805,LINC01239
20806,LRRC55
20807,LINC00957
20808,LINC00244
20809,LOC646268
20810,IQCJ
20811,GPR101
20812,GPR141
20813,SPATA9
20814,ARHGEF38-IT1
20815,SPDYE3
20816,MLXIPL
20817,RASA2
20818,ZNF48
20819,SLED1
20820,USP27X
20821,LOC100129345
20822,KRTAP10-1
20823,LUZP2
20824,MIR3146
20825,LINC00161
20826,SRPK2
20827,ANKRD30B
20828,FAM193B
20829,LOC100507424
20830,LOC101927683
20831,ITGA8
20832,NRG1-IT3
20833,LINC00672
20834,ZNF345
20835,LINC00589
20836,PXDN
20837,DDHD2
20838,DEFA9P
20839,LINC01516
20840,RELN
20841,MIR6077
20842,P2RY8
20843,PAN3
20844,NT5DC1
20845,DCDC2C
20846,KRTAP10-9
20847,CDCP2
20848,WIF1
20849,AK3
20850,LINC00342
20851,PLS3-AS1
20852,SAA2-SAA4
20853,ZBTB17
20854,LOC646029
20855,CSDE1
20856,UGDH
20857,LOC100129603
20858,LOC101928030
20859,RXRA
20860,MLLT10P1
20861,SNRPD2P2
20862,LOC101928417
20863,CARM1
20864,GKN2
20865,RNASE10
20866,SMARCA5-AS1
20867,LINC01568
20868,MCMDC2
20869,PNMA5
20870,MRO
20871,DUSP16
20872,OR5M10
20873,LINC01566
20874,DDX11L5
20875,ZBED6
20876,PPIAL4D
20877,PPIAL4F
20878,TERF1
20879,PPIAL4E
20880,SNORA41
20881,ANKS1A
20882,HLA-DOA
20883,GNG13
20884,ZNF160
20885,DNAJA4
20886,LINC01470
20887,MIR3915
20888,SNORD115-20
20889,LOC100996635
20890,DEFB118
20891,CASR
20892,LOC102724034
20893,LINC01505
20894,LOC645752
20895,ENPP7
20896,CLCN6
20897,IRAK4
20898,ALS2CR11
20899,LOC101927358
20900,SPATA21
20901,ZNF439
20902,PCBP2-OT1
20903,BSPH1
20904,ANKRD65
20905,TDRG1
20906,SH3BP5
20907,LOC101928162
20908,LRRC3-AS1
20909,KRTAP4-9
20910,PRODH2
20911,MYH13
20912,TTLL10
20913,MIR124-1
20914,MIR454
20915,NPAS1
20916,EPB41L1
20917,LHX5
20918,LOC100289495
20919,LINC00861
20920,RRAGD
20921,FAM53B
20922,PAPPA
20923,HOXB9
20924,MAFG
20925,MAP2K7
20926,GBGT1
20927,CLEC4C
20928,ANKRD36
20929,SPOPL
20930,DGKK
20931,WDFY4
20932,ACPP
20933,MAPT-AS1
20934,MGC57346-CRHR1
20935,ALX1
20936,SLC2A1
20937,KRTDAP
20938,PTH
20939,SVIP
20940,MIR1284
20941,TMEM114
20942,ZNF664-FAM101A
20943,SAP30
20944,RBM5
20945,WSPAR
20946,SNORD69
20947,SLC14A1
20948,LOC101928280
20949,LINC00487
20950,TRIB3
20951,NFXL1
20952,RAMP3
20953,INHBE
20954,GOLGA6L3
20955,GPBAR1
20956,ZBTB11-AS1
20957,MIR7150
20958,GPR132
20959,MON2
20960,IFNA17
20961,TMEM2
20962,HTR2C
20963,PF4
20964,ARG1
20965,KMO
20966,CRY2
20967,SIGLECL1
20968,GAB2
20969,H1FX-AS1
20970,BCDIN3D-AS1
20971,BPY2B
20972,BPY2C
20973,BPY2
20974,OR2L13
20975,NPR3
20976,KRTAP10-2
20977,MS4A13
20978,UGT1A8
20979,ATP6V1B1
20980,EPB42
20981,GPR31
20982,CACNA1C-AS2
20983,LINC00862
20984,ANXA8
20985,POLR3A
20986,TMEM210
20987,LOC101927043
20988,DLEU7-AS1
20989,LOC101927501
20990,LRIT2
20991,DNM1P35
20992,LGSN
20993,C8orf34-AS1
20994,MIR6884
20995,TMEM44
20996,RTL1
20997,ADAMTS7P1
20998,FAM87A
20999,GRAP
21000,LOC100132062
21001,MIR548AE2
21002,LOC101927416
21003,FAM3B
21004,SIRT1
21005,FRMD6-AS1
21006,GGTA1P
21007,VPS9D1-AS1
21008,INE2
21009,SH3RF3-AS1
21010,TXLNG
21011,MAP7D3
21012,PITX3
21013,MIR941-5
21014,MIR941-4
21015,MIR941-2
21016,MIR941-3
21017,ZNF696
21018,HSD3B1
21019,NKTR
21020,LOC100507053
21021,MIR6737
21022,BAZ2A
21023,PCDHB10
21024,SLC22A10
21025,ZNF516
21026,SH2B3
21027,TUT1
21028,LINC00371
21029,DPYS
21030,TAF4B
21031,NAA16
21032,GCSAML
21033,SMG1
21034,OOEP
21035,CYP4Z2P
21036,LOC100996338
21037,NEUROG3
21038,AOC2
21039,DPYSL2
21040,KRTAP4-6
21041,SLC5A7
21042,GFY
21043,CHADL
21044,MIR1302-1
21045,CCL13
21046,VTRNA2-1
21047,LINC00857
21048,LINC00350
21049,HPVC1
21050,MIR7845
21051,ASB14
21052,LOC100287015
21053,TP53TG3C
21054,HECA
21055,LARGE-AS1
21056,FCF1
21057,LINC01522
21058,LOC101928891
21059,KLHL18
21060,LINC00889
21061,GSG1L2
21062,LOC101927845
21063,PUM1
21064,ZCCHC7
21065,FAM133A
21066,KDF1
21067,HMX3
21068,KDELC2
21069,ARMCX1
21070,SLC9B2
21071,GZMA
21072,INADL
21073,DEFB136
21074,RERG-AS1
21075,MIR3136
21076,C11orf21
21077,FSTL5
21078,HCRTR2
21079,ARRB2
21080,UBE2B
21081,KLHL38
21082,COL18A1-AS1
21083,CPN1
21084,NRG1-IT1
21085,USPL1
21086,LINC00226
21087,GTF3C5
21088,KRT77
21089,DPPA3
21090,CDKL5
21091,ZFP57
21092,FRG2EP
21093,FAM127C
21094,TCP1
21095,LOC101927650
21096,MIR4305
21097,SNORD61
21098,CYP2D7
21099,H2AFY2
21100,MIR3653
21101,MRPL45P2
21102,PRNT
21103,ACMSD
21104,ACTRT1
21105,SAP25
21106,SPAM1
21107,NLRP2
21108,FGF21
21109,LOC101927406
21110,HNRNPU
21111,DRGX
21112,LOC101927623
21113,RNU6-48P
21114,CYP4A11
21115,LOC200772
21116,ADAM11
21117,MAGEE1
21118,KRT8P41
21119,MIR4777
21120,LOC100132287
21121,OR6K3
21122,LOC102724601
21123,POTEE
21124,GP9
21125,ASPG
21126,ADAMTSL5
21127,FRG1HP
21128,MIR99AHG
21129,ADGRE1
21130,ADGRA1
21131,LOC221122
21132,RPPH1
21133,KRTAP12-3
21134,OR2L5
21135,RAB11FIP1
21136,MALAT1
21137,DDIT4L
21138,SNORD43
21139,SLC22A15
21140,CCL3L1
21141,EIF5A2
21142,LOC100996342
21143,LINC00674
21144,LOC101928861
21145,LINC00967
21146,ZSCAN1
21147,ARHGEF7-AS1
21148,GAS6-AS1
21149,HPCAL1
21150,HLA-DQA2
21151,THBD
21152,LINC01210
21153,ANKRD18B
21154,GNLY
21155,LOC101927657
21156,KRT2
21157,MIR300
21158,FSCB
21159,TMPRSS11GP
21160,SAMD12-AS1
21161,ZNF441
21162,XXYLT1-AS1
21163,DEFB115
21164,MMEL1
21165,C16orf70
21166,NKX6-2
21167,DPYSL3
21168,SNORA29
21169,MIR4524B
21170,FAM83A
21171,STAG3L5P
21172,MIR127
21173,GIMD1
21174,MIR3689A
21175,LINC00965
21176,MIR648
21177,KIF19
21178,PI15
21179,OR9I1
21180,STKLD1
21181,CREBBP
21182,CYP4F29P
21183,PDE3B
21184,MSH3
21185,LOC100505817
21186,EWSAT1
21187,FLJ36777
21188,DISC2
21189,LOC100506281
21190,HNRNPK
21191,CACNG8
21192,TPTEP1
21193,DKFZP586I1420
21194,MED26
21195,INSM2
21196,SARM1
21197,LOC286238
21198,ZNF417
21199,NPIPA2
21200,LRRD1
21201,MAGEA8-AS1
21202,MIR4519
21203,JHDM1D-AS1
21204,DHX57
21205,MIR4444-1
21206,MIR4444-2
21207,TFAP2B
21208,LOC648987
21209,MIR579
21210,C12orf79
21211,FAM149A
21212,DNAJB8-AS1
21213,EP400
21214,GSTA1
21215,ANKRD23
21216,ZNF232
21217,RD3L
21218,C2orf57
21219,PKNOX2
21220,DBR1
21221,SDE2
21222,INTS9
21223,SNORA12
21224,LINC01486
21225,NR1I3
21226,OR6T1
21227,CCDC177
21228,MIR631
21229,CDX1
21230,FGF4
21231,MECP2
21232,MIR2115
21233,NAV3
21234,UBL4B
21235,HOXC6
21236,FRY
21237,LOC101927668
21238,SNORD18A
21239,LINC00528
21240,MYO18B
21241,FOXK1
21242,GGPS1
21243,STAG3L1
21244,YME1L1
21245,SLC12A3
21246,HBP1
21247,SCN8A
21248,SNORD42A
21249,MIR4763
21250,GNB5
21251,NBPF3
21252,ANAPC1P1
21253,OR5A1
21254,VPS37D
21255,ADCY8
21256,LOC101929528
21257,GOLGA2P6
21258,CORO7-PAM16
21259,SMIM14
21260,LOC102724190
21261,FGF13
21262,IBA57-AS1
21263,DIRC3
21264,GLT6D1
21265,SELV
21266,DUSP7
21267,FAM163A
21268,TRIM31-AS1
21269,TRAK1
21270,CTD-2201I18.1
21271,ST8SIA3
21272,MARCH8
21273,PHF6
21274,SPNS3
21275,LINC01016
21276,VIL1
21277,NRG4
21278,E2F2
21279,MSI1
21280,SPAG9
21281,MIR18A
21282,AWAT2
21283,LOC101927592
21284,PRAMEF20
21285,TRIM60
21286,NAPSB
21287,LOC102800447
21288,LOC102723968
21289,CADM2-AS2
21290,CTTNBP2NL
21291,PGA5
21292,MIR4319
21293,AVIL
21294,APOBEC4
21295,LOC100130705
21296,LOC284825
21297,HCG23
21298,HIVEP1
21299,FAM197Y2
21300,GLRX
21301,FAM197Y5
21302,SERPIND1
21303,CDH3
21304,OSER1
21305,MOAP1
21306,GPLD1
21307,MIR450B
21308,ICAM4
21309,MIR6762
21310,LOC101928460
21311,CD1D
21312,ERC2-IT1
21313,C20orf173
21314,GTPBP1
21315,OR2S2
21316,PLIN5
21317,PTPRU
21318,XCL2
21319,IFRD1
21320,PLIN4
21321,LOC100506207
21322,COL7A1
21323,OR6K2
21324,GRM7-AS2
21325,H1FOO
21326,IFNA16
21327,B3GNT8
21328,ADCY4
21329,PRAMEF12
21330,LINC01192
21331,SMIM22
21332,ADM
21333,SNORD116-11
21334,DNMT3B
21335,LOC100996325
21336,MIR219A1
21337,KCMF1
21338,ETNK1
21339,HOMEZ
21340,CCDC144A
21341,ZNF304
21342,ZSCAN30
21343,BTBD9
21344,EPYC
21345,UPK1A-AS1
21346,LOC646736
21347,LOC101926942
21348,GNG8
21349,PP2D1
21350,SNORD12B
21351,PCMTD1
21352,ZNF335
21353,ACVRL1
21354,YTHDF2
21355,LOC100240734
21356,KLRF2
21357,PPIAL4C
21358,NKX6-1
21359,LOC100506159
21360,C2orf49
21361,NIPBL-AS1
21362,KRT73
21363,DUPD1
21364,C10orf10
21365,SRGAP3-AS3
21366,LINC01481
21367,FLJ45079
21368,RBM41
21369,FAM71C
21370,LOC101929653
21371,WDR86
21372,PHOX2B
21373,NOD2
21374,AXL
21375,TMED4
21376,PPP2R3B
21377,LOC644838
21378,OR10G8
21379,LRCH3
21380,FAM227A
21381,NDUFB2-AS1
21382,MIR3612
21383,TTF1
21384,DOPEY1
21385,C20orf195
21386,MAPK8IP2
21387,PJA1
21388,SNORA70D
21389,LINC01586
21390,CHUK
21391,MIR4650-1
21392,MIR4650-2
21393,SUPT3H
21394,MIR143HG
21395,SALRNA3
21396,RPL10
21397,HEYL
21398,BPIFB2
21399,LOC100505841
21400,SGCD
21401,CEP57
21402,MIR6129
21403,MYF5
21404,TLR2
21405,LOC101928254
21406,WDR37
21407,LOC101928737
21408,LINC00381
21409,NKX2-3
21410,KRTAP4-8
21411,CPNE7
21412,ACTA1
21413,MIR6847
21414,PCP2
21415,DCDC2
21416,LOC101928304
21417,MAPK9
21418,AP3M2
21419,PGM5P3-AS1
21420,SRSF11
21421,OR4K13
21422,SSX2
21423,NCOA7-AS1
21424,PIP4K2C
21425,OSGIN1
21426,NDUFV2-AS1
21427,BCL2L11
21428,GHRH
21429,VPREB1
21430,EVPL
21431,MEF2C
21432,DNAJB8
21433,SETD2
21434,KDM1B
21435,OR2M4
21436,LINC01096
21437,ANKZF1
21438,KIF26B
21439,KRT8
21440,TRIT1
21441,OR6S1
21442,GDNF-AS1
21443,SIK1
21444,SV2C
21445,LOC100506990
21446,LINC01517
21447,LINC00489
21448,SLC2A7
21449,AATK-AS1
21450,ANKRD20A1
21451,KDM5A
21452,STAMBPL1
21453,LOC102724804
21454,SLC35E1
21455,SNORD116-15
21456,BRD1
21457,FAM224B
21458,KLK14
21459,TBX5-AS1
21460,AGAP2-AS1
21461,LOC100128770
21462,SNORD115-41
21463,PPIP5K1
21464,NOTUM
21465,MIR3118-2
21466,VSTM2L
21467,MIR3118-3
21468,MIR3118-4
21469,CD177
21470,C17orf50
21471,PLEKHA1
21472,GABRR1
21473,OR2A1
21474,OR2A42
21475,RGSL1
21476,KRT18P55
21477,PTPN4
21478,LAIR2
21479,C1QTNF7
21480,GPR174
21481,HBD
21482,RSRC2
21483,SALL3
21484,RHBDL3
21485,BRWD3
21486,ADIPOQ-AS1
21487,LINC00963
21488,SLURP1
21489,LOC101928865
21490,LOC100506023
21491,KIZ-AS1
21492,ENPP5
21493,SNORD45B
21494,DDC-AS1
21495,LOC642846
21496,PNLIPRP1
21497,KIDINS220
21498,RMST
21499,PRSS30P
21500,LINC01310
21501,LOC441666
21502,BICD2
21503,C20orf62
21504,KRT81
21505,KITLG
21506,TRHDE-AS1
21507,CASC6
21508,C11orf39
21509,OR10AG1
21510,ERICH1-AS1
21511,DOK7
21512,NONO
21513,MIR3140
21514,ANKRD18A
21515,RPP30
21516,SRSF10
21517,CYSLTR1
21518,ABCA7
21519,CLEC3A
21520,ECRP
21521,UNC45B
21522,OR52A1
21523,OR56A5
21524,SNORD36B
21525,MCF2
21526,SLC29A3
21527,KISS1
21528,SIX3
21529,MIR3654
21530,LOC101929741
21531,CCNL1
21532,RAPGEFL1
21533,PNPLA5
21534,DGCR8
21535,TESC-AS1
21536,KCNRG
21537,MIR1260B
21538,SNORD113-8
21539,ZNF560
21540,CASP2
21541,TRAT1
21542,ANKRD53
21543,ARID3B
21544,PATZ1
21545,LOC100422212
21546,LOC100505921
21547,KRTAP4-1
21548,PRKG2
21549,MIR554
21550,LRRC3
21551,FAM138D
21552,SNORA70G
21553,BMP15
21554,MIR6778
21555,KLHL9
21556,KRTAP26-1
21557,ARSF
21558,PRSS57
21559,HBS1L
21560,SNORD83A
21561,MYO1D
21562,KRTAP5-6
21563,KRTAP4-4
21564,C1orf68
21565,LOC101927464
21566,LOC101927641
21567,SNORA84
21568,KRTAP2-1
21569,LINC00491
21570,IL20
21571,LOC729083
21572,SCARNA27
21573,CHRNB3
21574,ELOVL4
21575,DNAJC22
21576,SLC1A7
21577,RP1
21578,DUOXA1
21579,ATP2A3
21580,SPRR3
21581,OVOL2
21582,OR4F13P
21583,PLD6
21584,CALML3
21585,CSNK1G2-AS1
21586,HIST1H2BD
21587,CNTROB
21588,IQCF2
21589,MIR1-2
21590,NAP1L3
21591,PADI4
21592,CCDC30
21593,GALNT12
21594,ZNF728
21595,GRAMD1B
21596,HIST2H3A
21597,HIST2H3C
21598,LINC01519
21599,MYOC
21600,SSBP3-AS1
21601,LOC101927926
21602,EFCAB7
21603,EPC1
21604,LRRC31
21605,LOC101928978
21606,ESRP1
21607,CHAC1
21608,SNORD92
21609,MIR3122
21610,LOC730668
21611,SDC4P
21612,LOC401463
21613,FOXE3
21614,RDH8
21615,DUOXA2
21616,KCNK10
21617,IL15
21618,LOC101060389
21619,ARHGAP44
21620,LOC100506393
21621,IRF4
21622,PCOLCE2
21623,TBC1D26
21624,LINC01411
21625,ANKRD7
21626,MRLN
21627,MARCH5
21628,GAD1
21629,HS3ST6
21630,TPRXL
21631,UNKL
21632,FRG2B
21633,LINC00359
21634,SNORD70
21635,SGMS1-AS1
21636,AMER2
21637,CNOT7
21638,BBS5
21639,KCNJ15
21640,PEX5L
21641,CACNA2D3-AS1
21642,MCPH1-AS1
21643,TSHR
21644,SNORD59B
21645,NEFH
21646,MIR433
21647,OR2F2
21648,NUP210L
21649,TBC1D3E
21650,C6orf58
21651,LOC101927770
21652,ORC2
21653,CA4
21654,SESN2
21655,LOC101927434
21656,MIR1296
21657,POU4F3
21658,MIR329-2
21659,GALP
21660,HCN1
21661,VHLL
21662,ASH1L-AS1
21663,EPB41L5
21664,OR10P1
21665,ERVK13-1
21666,FFAR1
21667,HNRNPA3P1
21668,DOCK3
21669,C20orf85
21670,LOC441454
21671,MPPE1
21672,LOC100996437
21673,CFHR2
21674,XKR6
21675,TRIM52
21676,KCCAT198
21677,CSPG4P1Y
21678,DENND3
21679,RPL15
21680,SKP1P2
21681,TACR3
21682,ASAH2B
21683,CATSPERG
21684,DZIP3
21685,EGR3
21686,C2orf48
21687,PFN3
21688,SLC6A20
21689,ESPNP
21690,AFTPH
21691,FAM138A
21692,FAM138F
21693,FAM138C
21694,IL18
21695,RABGAP1L
21696,SLC23A3
21697,GM140
21698,MIR340
21699,ILF3
21700,SNORD116-4
21701,SFRP2
21702,LOC403323
21703,ZNF440
21704,KDM4A
21705,OLA1
21706,LINC00106
21707,SLC16A1-AS1
21708,RTP5
21709,CLDN19
21710,PRDM14
21711,CRCP
21712,RBM48
21713,RNU105B
21714,LINC01356
21715,TPTE2P6
21716,AACSP1
21717,LINC01090
21718,SLITRK2
21719,ARMCX5-GPRASP2
21720,MIR6718
21721,KRT19
21722,WTAP
21723,ING4
21724,WDR87
21725,LOC401557
21726,CTSS
21727,UGT2B17
21728,C8orf31
21729,ACSM1
21730,LTN1
21731,LOC101927869
21732,SNORD113-9
21733,ZNF93
21734,PRR16
21735,ETV3
21736,TRIM49C
21737,PWWP2A
21738,CFL1P1
21739,BTG2
21740,MIR1343
21741,ANK1
21742,ANTXR1
21743,MIR4760
21744,LOC286359
21745,AFM
21746,HS3ST5
21747,LOC101928324
21748,ABLIM2
