bcell,epi,fibro
WWTR1-AS1,0,0.00272743682412038,0.00221924732065774
XAB2,0.141987364276611,0.219637347340668,0.209616720259005
XACT,0,0,0
XAF1,0.724354078985233,0.113463188219788,0.423815595744812
XAGE1A,0,0.00925265498857109,0.00145737966051798
XAGE1B,2.44405193622096e-05,0.00958775923107669,0
XAGE2,0.000969154265421052,0.0594171144479932,0.0043745307644588
XAGE3,0,0.00128953274167935,0
XAGE5,0,5.99491940172575e-05,0
XBP1,2.16804877149922,2.94794693617315,1.41214159811997
XCL1,0.0122112431580345,0.00583771227380051,0.00569311663454075
XCL2,0.0105621131637768,0.00520947359862416,0.0071267525113103
XCR1,0.0014898656105616,8.3435687976835e-05,0.000995188339019964
XDH,0.000932559224163589,0.0821561542966534,0.00184325508029296
XG,0.00138512460384519,8.63536571756231e-05,0.0288296714400989
XIAP,0.238595382038347,0.594597758948652,0.314526071595498
XIAP-AS1,0.00020245249330773,4.61577946667756e-05,0
XIRP1,0.000239137316593153,0,0.00532839007782826
XIRP2,0,0.000877197107057463,0
XIST,0.605483418087362,0.830926500272734,0.758757857199302
XK,0.00226760555139003,0.0203929521633258,0.00299508082021357
XKR3,9.41017334593243e-05,0,0
XKR4,0.00169278086747469,0.00437362919328473,0.002250430947093
XKR5,0.00033448073605028,7.77009525037926e-05,0
XKR6,0.0419526857716287,0.0158566319228184,0.00948251566819493
XKR7,0,2.26049397803817e-05,0
XKR8,0.0662287638292951,0.0659651848959845,0.0810141276867253
XKR9,0.00584631948383434,0.023443384907153,0.00357625849986123
XKRX,0.00555856088128797,0.037847006793076,0.0015724843185267
XPA,0.22465916641361,0.243989835155812,0.307874224223504
XPC,0.245981271058968,0.178253267741422,0.335666120684022
XPNPEP1,0.0984282905970814,0.143077985381695,0.284469944090763
XPNPEP2,0.00111738026215423,0.00026296395062293,0.0574395450282519
XPNPEP3,0.0562563111924234,0.089542495617381,0.0784896652601539
XPO1,0.206255602522946,0.443369903455856,0.297914376639458
XPO4,0.0791735343707331,0.0663897694185675,0.0614353704786989
XPO5,0.0258802738466524,0.0815125266714814,0.0485933614946526
XPO6,0.127725456627219,0.246553162218513,0.10953561984797
XPO7,0.0536073592912541,0.155643177648438,0.0926569602725547
XPOT,0.0618391733566417,0.273700888031148,0.132406883499449
XPR1,0.0385266576122707,0.273047070224296,0.056289524019962
XRCC1,0.0849381248645182,0.0948575314414171,0.142551512045348
XRCC2,0.012042750090829,0.0240708594914682,0.00237183369760282
XRCC3,0.0160394543971666,0.0212784049989629,0.0114131827919753
XRCC4,0.0746908773872304,0.0863418900801839,0.0826404378200728
XRCC5,0.830143331060473,0.930905638875144,1.05737562771072
XRCC6,0.885614053792487,0.879210314457605,1.09613942101648
XRCC6BP1,0.0391510929461458,0.0948418310150549,0.0370833849013944
XRN1,0.163274400161414,0.124645064684458,0.16196098625791
XRN2,0.405471504507107,0.646140344361853,0.70294050391222
XRRA1,0.23738835482625,0.201001203450076,0.280307333271332
XX-C00717C00720L.1,0,3.81927977778819e-05,0
XX-C2158C12.1,0,0,0
XX-C2158C12.2,0.00136436744393512,0.00229816344644574,0.00912797195018254
XX-C2158C6.1,0,0,0
XX-C2158C6.3,0.000353755982273932,0.00406900319585619,0
XX-C283C717.1,0.000221429563433016,0,0
XX-CR54.1,0.00186667217766329,0.0023086176606659,0.000232142765943913
XX-DJ76P10__A.2,0,0.000319612102410353,0
XX-FW80269A6.1,0,5.82384140522329e-05,0
XX-FW83128A1.2,0.00159923935088117,0.000961962064506657,0.00236894036756075
XX-FW83563B9.5,0.0195342376554333,0.0275478031466624,0.0405685645128157
XXYLT1,0.0222944098636448,0.0436647147584063,0.153813079759045
XXYLT1-AS2,0.00682930744607595,0.000569533498753613,0.00431994279381128
XXbac-B135H6.15,0.00364544494392424,0.0440154783322685,0.0180227923841434
XXbac-B135H6.18,0.0071316529018268,0.0162726848977829,0.00597429312031472
XXbac-B33L19.4,0,0.000225511902509311,0.00198538847258663
XXbac-B33L19.6,0,2.21192193585125e-05,0
XXbac-B444P24.14,0.000848440730150773,0.00272913849605036,0.00158530422214062
XXbac-B444P24.8,0.000302620323628089,0.000663076375103739,0.00434878926146041
XXbac-B476C20.9,0.00346803797676281,0.00956539130912843,0.00147366055407184
XXbac-BCX196D17.5,0,0.000135435097866789,0
XXbac-BPG13B8.10,6.80431325848284e-05,0.000172129759767201,0.000476908223066191
XXbac-BPG154L12.4,0.0218786071955714,0.000935710430362007,0.00271990778901174
XXbac-BPG154L12.5,0.00768126267664167,0.000319207277055605,0.00160959660617403
XXbac-BPG157A10.21,0.00112972315847571,0.00434258837223161,0.00478265432138775
XXbac-BPG170G13.32,0.00026374245907561,0.000111429442512993,0.00289752011550799
XXbac-BPG181B23.7,0.0138311289368054,0.00985378733942388,0.0227719825899294
XXbac-BPG181M17.6,0.0010329080098174,0.000575123122289522,0.00116806891240599
XXbac-BPG246D15.9,0,1.88694150241773e-05,0
XXbac-BPG248L24.13,0,2.23148594023643e-05,0
XXbac-BPG249D20.9,0.000219524396198096,0.00087351325647435,0
XXbac-BPG252P9.10,0.00929179231227209,0.0161324286221889,0.027522005765915
XXbac-BPG252P9.9,0.00612550999649827,0.00329015726919079,0.00343241681277591
XXbac-BPG258E24.10,0,0,0
XXbac-BPG27H4.8,0,0.000514295476692926,0
XXbac-BPG294E21.9,0.00241531897505413,0.00237739670397071,0.000450455381110703
XXbac-BPG299F13.17,0.288583992522695,0.017291901532005,0.0552606255274962
XXbac-BPG308J9.3,0,6.7318432131794e-05,0
XXbac-BPG308K3.5,0,0.00630143031912508,0.000527551036342358
XXbac-BPG32J3.19,0,6.06061961435538e-05,0.0045726619025298
XXbac-BPG32J3.22,0,4.72382251945017e-05,0
XXbac-BPG55C20.7,0.000364910658193733,0.000407235782863605,0.0040450669554133
XXbac-BPGBPG55C20.1,0.000537524688147363,0.00123483044190119,0.00233061843973843
XXbac-BPGBPG55C20.2,0.0446653985699802,0.0725336795833402,0.044232121524389
XXbac-BPGBPG55C20.3,0.0012304431886486,0.0010225859445283,0.000326514598369739
XXcos-LUCA11.5,0,0,0
XXyac-YM21GA2.3,0,1.24790687020776e-05,0
XXyac-YM21GA2.4,0,0.00468491880175412,0.00155744382819398
XXyac-YM21GA2.7,0,5.55981094218719e-05,0
XXyac-YR29IB3.1,0,1.77613565274412e-05,0
XXyac-YRM2039.3,0.00168961502395194,0.000781826645471065,0.00195799699102036
XXyac-YX155B6.5,0.000346159341153818,0.00124923619009959,0.000623760005891876
XXyac-YX155B6.7,0.00152568166103748,0.00270634087626631,0.0013895311532396
XXyac-YX65C7_A.2,0.000275113214590068,0.000459615213765089,0.00337708444220272
XXyac-YX65C7_A.3,0,3.56281235390561e-05,0.000865041446017774
XYLB,0.00283494501645999,0.0160933264504249,0.0123695775131218
XYLT1,0.0375096062950893,0.00594022122014736,0.0508167833169384
XYLT2,0.0242110902658859,0.112982918923285,0.106102384698296
YAE1D1,0.0333721405243237,0.176021243391262,0.147099386150769
YAF2,0.314732051787733,0.25041036335388,0.310912490250749
YAP1,0.00650229894068599,0.502686987027647,0.409463904781692
YARS,0.106884459741122,0.429848695661964,0.198793444204906
YARS2,0.120944659476376,0.0986788671261753,0.112756634467963
YBEY,0.393246004978436,0.37736081396641,0.332565415506571
YBX1,6.21106934532382,5.89711050737646,7.31020890530062
YBX2,0.00107897446407608,0.0132964463029518,0.000626972533963416
YBX3,0.360730474792273,1.73735026638321,2.54037625387021
YDJC,0.317488540034493,0.486537054409731,0.160205427519707
YEATS2,0.0289565493146148,0.0888535781085348,0.0663765028126827
YEATS2-AS1,0.000317513538777293,0.000865755815909817,0
YEATS4,0.233593538100406,0.21313758318788,0.156752715307955
YES1,0.0102911008525827,0.28758934676093,0.145337206009876
YIF1A,0.356070239838443,1.20233402595104,1.29488800431809
YIF1B,0.122904613032806,0.265031648934756,0.339225363878042
YIPF1,0.0951031516446848,0.197547982703853,0.153346510069922
YIPF2,0.143700900990185,0.589007347766537,0.619191076661137
YIPF3,0.311700677793666,1.11880135040435,1.18859397848397
YIPF4,0.405209018562269,0.595310177299948,0.54050455918424
YIPF5,0.236397107087242,0.381892922586594,0.570234910463823
YIPF6,0.188267818264072,0.619110452447737,0.404631428257575
YIPF7,0.000101330625130514,0.000145616876994211,0.00118494882739241
YJEFN3,0.0118667993909399,0.0267108675748262,0.0366538485021573
YKT6,0.116626640352661,0.592941356908041,0.239590206572382
YLPM1,0.127329533338367,0.175069774107265,0.19566284640551
YME1L1,0.46566701012017,0.638577369247576,0.94511782714518
YOD1,0.0193473731009594,0.136280727431023,0.0262101811795971
YPEL1,0.0473557065598968,0.0783206396561589,0.042593318800274
YPEL2,0.0617755819851134,0.191521006303986,0.230461124089665
YPEL3,0.442689799490998,0.993973466561419,0.632338666117178
YPEL4,0.0019236980484385,0.00158498227319552,0.0748831482967195
YPEL5,3.75580254072956,0.829275215862843,0.853770388570075
YRDC,0.0719822192556766,0.15176695673527,0.0868794730132806
YTHDC1,0.493784344041503,0.562775994329129,0.537400676970889
YTHDC2,0.123211987435492,0.104464580276216,0.12469424406458
YTHDF1,0.0799057062261102,0.325575152972274,0.157325928335673
YTHDF2,0.560318467404022,0.863127449960392,0.589170324860163
YTHDF3,0.118291646100943,0.291931386406173,0.173900924918858
YTHDF3-AS1,0.0212657801931687,0.0510290540766162,0.0427751142244685
YWHAB,2.38796437845443,2.62519626395254,2.38877435972161
YWHAE,0.860250377603424,2.46843111383905,1.85402846865555
YWHAG,0.198361910381295,1.08102874009493,0.448139667231199
YWHAH,0.478601070311172,0.830962270951243,1.05490838058914
YWHAQ,0.947204131295289,1.78148914011462,2.22394881793522
YWHAZ,3.00752462556181,3.27449378128308,1.64456065967046
YY1,0.505631812354654,0.926085813754192,0.809587895499287
YY1AP1,0.146610256653969,0.35398035767436,0.203706264088792
YY2,0.00549089678590639,0.0217148955316986,0.025883782757273
Z69666.2,0.000447894007400438,0.000887563074856652,0.00147280685890121
Z69720.2,0.00192101109463701,0.000603011892245826,0.00153826804936391
Z82214.3,0,0.000210048287159737,0
Z83001.1,0.000226847738346197,4.46519049344333e-05,0.00220069647642086
Z83844.1,0.000882430657354775,0.000451725524750365,0.000295964579195933
Z83851.4,0.00435335151777229,0.00747903438422702,0.00444774650197991
Z99756.1,0,0,0
ZACN,0.00104980235602306,0.00192247044576051,0.000752799263516128
ZADH2,0.0564750674858841,0.175686925332311,0.125370897289727
ZAN,0.000491356958396387,0.000107551126774008,0
ZAP70,0.0193429476557273,0.00490992686025748,0.0227531497693141
ZAR1,0,0.00152417742438002,0
ZAR1L,0.000239518751321601,0.000535577601598246,0
ZBBX,0.000367366131781579,0.00705184794975515,0
ZBED1,0.124841243934536,0.149172801419939,0.220355796249678
ZBED2,0.0200125337925176,0.0221707885609051,0.00182685564448565
ZBED3,0.00415208555220145,0.0635020375499664,0.0852141040974814
ZBED3-AS1,0.00150788877038194,0.00882290014453254,0.0156359244073247
ZBED4,0.0230416450732595,0.0844043717285423,0.0257225303892179
ZBED5,0.210647926434026,0.221172968659468,0.206365440608229
ZBED5-AS1,0.139434558269388,0.14928452156805,0.104987678040638
ZBED6,0.157683913417641,0.124610299142668,0.230425814832365
ZBED6CL,0.00821970206766277,0.0212813736402285,0.0086893029234316
ZBED8,0.00147036813698569,0.0185654153359909,0.0320231532527907
ZBED9,0.000819072114569417,0.0114118051043114,0.000102037538630902
ZBP1,0.283639512011072,0.0148260541073662,0.00982432484434303
ZBTB1,0.218631557316445,0.114727147137748,0.163454296545109
ZBTB10,0.149680559962277,0.200767766200758,0.176652644451314
ZBTB11,0.0758936257780786,0.12774211938608,0.0986366303456782
ZBTB11-AS1,0.0226968904097992,0.0538391883773299,0.037462459311605
ZBTB12,0.00064828361302258,0.000672769990912809,0
ZBTB14,0.0470526895941993,0.0492603524487863,0.0592266006320322
ZBTB16,0.0814424300022446,0.0616446574078025,0.338085618020088
ZBTB17,0.090185681983813,0.109883207687257,0.108473288734716
ZBTB18,0.0697944115250402,0.135654172706255,0.0223744495705922
ZBTB2,0.0761541799503327,0.0568421601185279,0.092936803199853
ZBTB20,0.553768915209027,0.269101401896367,0.874616426124323
ZBTB20-AS1,0.000166984605355263,5.08395095331606e-05,0.000133849241851124
ZBTB20-AS2,0.0215596689064166,0.00916829042141506,0.0196486364367334
ZBTB20-AS3,0,9.38439426547519e-06,0.000432096620952573
ZBTB20-AS4,0.00105706552380538,0.000848186283781534,0.00316521563708655
ZBTB21,0.0767044443377661,0.0756810185262245,0.0638270481904996
ZBTB22,0.0357409232338787,0.0723660020937488,0.0691494350399572
ZBTB24,0.191982434357302,0.0607167395084813,0.0658489775979657
ZBTB25,0.148211531077307,0.104641843336166,0.0968818450662598
ZBTB26,0.0249302676832899,0.020630759286582,0.0193450936173452
ZBTB3,0.0115364657381047,0.01968181452317,0.0174354028346827
ZBTB32,0.165775108557883,0.000923476529301638,0.00443273773521837
ZBTB33,0.037503767659161,0.0844212267016083,0.0363325541868413
ZBTB34,0.012401421110467,0.0425667427350166,0.0257100158221581
ZBTB37,0.0361934054076332,0.0643369666443368,0.0653682895753639
ZBTB38,0.27042323134712,0.402387425599009,0.659444476411404
ZBTB39,0.0201807195989811,0.0282127928102273,0.0150218594664912
ZBTB4,0.0949207850153622,0.195665795173783,0.241585437024872
ZBTB40,0.0446636583103598,0.0716748546235548,0.0582164790189697
ZBTB41,0.0236107426913211,0.109966524800875,0.0692101393365919
ZBTB42,0.0142452734295473,0.0956533905035213,0.0144394171853829
ZBTB43,0.156726847284089,0.456499504843736,0.215607277787466
ZBTB44,0.256580169206778,0.345648478357327,0.321877405682608
ZBTB45,0.0322146804086601,0.0465683948489349,0.063015854971352
ZBTB46,0.00162196805809267,0.0225762316478101,0.0547589054070949
ZBTB46-AS1,0,6.75150951625529e-05,0
ZBTB47,0.00104943732063823,0.00849312293211075,0.02153302931686
ZBTB48,0.0596642877960763,0.0886649951838136,0.08738097118145
ZBTB49,0.0223382438713481,0.017565604637871,0.0171616612104139
ZBTB5,0.020023381703877,0.0599462617077997,0.0290387606705692
ZBTB6,0.0200299404911788,0.0389321382662667,0.0342508611382337
ZBTB7A,0.210526869380952,0.426959066137155,0.392981609753783
ZBTB7B,0.062904870855958,0.256188188366975,0.0645030103917027
ZBTB7C,0.000178566876478624,0.0366217786923058,0.0326462147074125
ZBTB8A,0.010573274574225,0.0784799522470505,0.125685469117124
ZBTB8B,0.00100853777099296,0.00308939571855729,0.0020616082522139
ZBTB8OS,0.431454879789678,0.6117708629473,0.332778599777331
ZBTB9,0.000632333519120393,0.0011530042292578,0.000874850936080245
ZC2HC1A,0.109588705092396,0.240986671096539,0.324140340966959
ZC2HC1C,0.00852768162459735,0.0332599377710712,0.0175829579111032
ZC3H10,0.0288716823397753,0.0360096550957868,0.0603786562637436
ZC3H11A,0.213709972560393,0.565644419253723,0.430436366611871
ZC3H12A,0.163807589681326,0.323627142390866,0.328631332628504
ZC3H12B,0.00279441982183996,0.00203360930363195,0.0120870788240114
ZC3H12C,0.000566157021927905,0.047867552540243,0.0331390634354276
ZC3H12D,0.0741300255620492,0.00555697024753142,0.00604127254768685
ZC3H13,0.379004983550175,0.411823870888739,0.736845496935981
ZC3H14,0.109497723151562,0.21096669451682,0.265599916583716
ZC3H15,0.884942033922917,1.28898744625284,0.95892615497655
ZC3H18,0.161196263640166,0.174446471016434,0.167693519138251
ZC3H3,0.0441541431966569,0.109073281700795,0.0616170722329934
ZC3H4,0.0676783796401062,0.118032284708246,0.0821475692569173
ZC3H6,0.166549341105551,0.246392177525459,0.28450023967615
ZC3H7A,0.157253470032386,0.177095086978835,0.212854461318607
ZC3H7B,0.0404629083260085,0.168476104310914,0.157827938326928
ZC3H8,0.184812528268276,0.138488878678923,0.133049346038
ZC3HAV1,0.504844389955445,0.601178405811942,0.445771406463062
ZC3HAV1L,0.000675623019377479,0.00748003101843354,0.00588015233633646
ZC3HC1,0.0416173881610922,0.0764469892690944,0.0713152529219939
ZC4H2,0.0362451494725396,0.0207236131394535,0.0595860307909577
ZCCHC10,0.411137662746273,0.260321443295602,0.262079603127833
ZCCHC11,0.623539500257651,0.197804007300647,0.24548950144074
ZCCHC12,0.000792962894700068,0.0024050357695487,0.0171157318884022
ZCCHC14,0.00464844476403763,0.0834616236877887,0.140809766104454
ZCCHC16,0,0,0
ZCCHC17,0.269419180433591,0.505245094408067,0.458496246057914
ZCCHC18,0.0181102622027419,0.000110551476126774,0.0113699464681472
ZCCHC2,0.0705693004102636,0.0820024447253226,0.0553494608286133
ZCCHC24,0.00620449530426318,0.0400178542745194,0.687108040318813
ZCCHC3,0.0539487358442953,0.100150554104896,0.0908185571960025
ZCCHC4,0.0249958863688133,0.0394424104816386,0.0483076914163424
ZCCHC5,0,8.88810815746834e-06,0.00656267352396812
ZCCHC6,0.15573192119709,0.14078963438175,0.138460144536196
ZCCHC7,0.656855813569103,0.230697890053918,0.312877482956829
ZCCHC8,0.116113882193941,0.168912941347167,0.159740444922633
ZCCHC9,0.149693649464058,0.248160906672645,0.26669433161131
ZCRB1,0.553009104122986,1.15852984972936,1.00213957784468
ZCWPW1,0.113443055010301,0.049283781913334,0.0862439044791343
ZCWPW2,0.0033759428631043,0.0174114594143338,0.0435510743172385
ZDBF2,0.0409014049790825,0.0209492506641911,0.0407166637762848
ZDHHC1,0.00408233958403842,0.104417351393117,0.130178101539652
ZDHHC11,0.00125346165582027,0.0325906979193693,0.0115844261815741
ZDHHC11B,0.000521456038805604,0.0381228843009118,0.0153192501360746
ZDHHC12,0.381818579509731,0.859105346383664,0.299828174641927
ZDHHC13,0.0714746004222047,0.154647738444146,0.0411869214865013
ZDHHC14,0.0978071827291125,0.0303374018164731,0.0942003986933256
ZDHHC15,0.00163986118361122,0.0129001389547013,0.0267792827644809
ZDHHC16,0.0856569942217549,0.337715426553339,0.151035502602006
ZDHHC17,0.0867402311431969,0.0910625197095517,0.115052937594584
ZDHHC18,0.0383878160810714,0.191451576269686,0.0617354644806242
ZDHHC19,0.0113519318791642,0.00144433968718122,0.00268678552398991
ZDHHC2,0.0901146283210698,0.189717843560633,0.0654642012044624
ZDHHC20,0.0693599304896908,0.196221493338472,0.135565656894439
ZDHHC21,0.174396841131169,0.22928028901872,0.116900485483847
ZDHHC22,0,1.29856495275416e-05,0
ZDHHC23,0.0312693012240711,0.0322838666935591,0.00411250529091203
ZDHHC24,0.187003734741704,0.304827180573924,0.268707110276708
ZDHHC3,0.15718428158988,0.475692578805182,0.28364364071671
ZDHHC4,0.247636501660625,0.804316597306927,0.432553924825266
